Flinn_product_category,Flinn_product_sub_category,Flinn_product_id,Flinn_product_name,Flinn_product_quantity,Flinn_product_price,Flinn_product_url,Flinn_image_url
Apparatus,Laboratory Equipment,AP1332,Chlorine Gas Spectrum Tube,1,$65.84,https://www.flinnsci.com/chlorine-gas-spectrum-tube/ap1332/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1332_e2.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP1331,Carbon Dioxide Spectrum Tube,1,$50.66,https://www.flinnsci.com/carbon-dioxide-spectrum-tube/ap1331/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1331_e2.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP1330,Bromine Vapor Spectrum Tube,1,$80.19,https://www.flinnsci.com/bromine-vapor-spectrum-tube/ap1330/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1330_e2.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP1329,Argon Spectrum Tube,1,$51.55,https://www.flinnsci.com/argon-spectrum-tube/ap1329/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1329_e2.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP1328,Air Spectrum Tube,1,$49.20,https://www.flinnsci.com/air-spectrum-tube/ap1328/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1328_e2.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP6656,"Small Bell Jar with Ground Glass Stopper, Glass, 3.5 L",1,$168.10,https://www.flinnsci.com/small-bell-jar-with-ground-glass-stopper-glass-3.5-l/ap6656/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6656.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP6655,"Small Bell Jar with Molded Knob, Glass, 3.5 L",1,$124.39,https://www.flinnsci.com/small-bell-jar-with-molded-knob-glass-3.5-l/ap6655/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6655.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP1871,"Bell Jar with Ground Glass Stopper, Glass, 13 L",1,$344.06,https://www.flinnsci.com/bell-jar-with-ground-glass-stopper-glass-13-l/ap1871/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1871.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP1870,"Bell Jar with Molded Knob, Glass, 13 L",1,$291.90,https://www.flinnsci.com/bell-jar-with-molded-knob-glass-13-l/ap1870/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1870.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP1868,"Bell Jar Vacuum Chamber, Plastic, 12"" × 12"", 18.9 L",1,$845.68,https://www.flinnsci.com/bell-jar-vacuum-chamber-plastic-12-x-12-18.9-l/ap1868/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1867etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,TC1600,"TI-84 Plus CE Graphing Calculator, Classroom Package",1,$2396.08,https://www.flinnsci.com/ti-84-plus-ce-graphing-calculator-classroom-package/tc1600/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/tc1599etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,TC1599,TI-84 Plus CE Graphing Calculator,1,$254.39,https://www.flinnsci.com/ti-84-plus-ce-graphing-calculator/tc1599/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/tc1599etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,FB2151,"Micropipet, Fixed-Volume, 10 µL",1,$38.83,https://www.flinnsci.com/micropipet-fixed-volume-10-l/fb2151/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/FB2151.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,FB1517,"Micropipet, Fixed-Volume, 25 µL",1,$45.61,https://www.flinnsci.com/micropipet-fixed-volume-25-l/fb1517/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/fb1517etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,FB0316,Dual Power Supply,1,$291.90,https://www.flinnsci.com/dual-power-supply/fb0316/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/fb0315etc1.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,FB0315,Mini Power Supply,1,$213.59,https://www.flinnsci.com/mini-power-supply/fb0315/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/fb0315etc1.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP8092,"Micropipet, Variable-Volume, 100–1000 µL",1,$260.62,https://www.flinnsci.com/micropipet-variable-volume-100-1000-l/ap8092/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8088etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP8091,"Micropipet, Variable-Volume, 20–200 µL",1,$252.16,https://www.flinnsci.com/micropipet-variable-volume-20-200-l/ap8091/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8088etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP8090,"Micropipet, Variable-Volume, 10–100 µL",1,$239.78,https://www.flinnsci.com/micropipet-variable-volume-10-100-l/ap8090/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8088etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP8089,"Micropipet, Variable-Volume, 2–20 µL",1,$252.16,https://www.flinnsci.com/micropipet-variable-volume-2-20-l/ap8089/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8088etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP8088,"Micropipet, Variable-Volume, 0.5–10 µL",1,$242.06,https://www.flinnsci.com/micropipet-variable-volume-0.5-10-l/ap8088/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8088etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,OB2157,"Spring Scale, Pull Type, 2000 g x 20 g",1,$22.81,https://www.flinnsci.com/spring-scale-pull-type-2000-g-x-20-g/ob2157/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ob2153etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,OB2156,"Spring Scale, Pull Type, 1000 g x 10 g",1,$22.56,https://www.flinnsci.com/spring-scale-pull-type-1000-g-x-10-g/ob2156/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ob2153etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,OB2155,"Spring Scale, Pull Type, 500 g x 5 g",1,$22.55,https://www.flinnsci.com/spring-scale-pull-type-500-g-x-5-g/ob2155/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ob2153etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,OB2154,"Spring Scale, Pull Type, 200 g x 2 g",1,$21.56,https://www.flinnsci.com/spring-scale-pull-type-200-g-x-2-g/ob2154/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ob2153etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,OB2153,"Spring Scale, Pull Type, 100 g x 1 g",1,$21.55,https://www.flinnsci.com/spring-scale-pull-type-100-g-x-1-g/ob2153/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ob2153etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,OB2017,"Spring Scale, Pull Type, 50 N x 1 N, 5000 g x 100 g",1,$23.98,https://www.flinnsci.com/spring-scale-pull-type-50-n-x-1-n-5000-g-x-100-g/ob2017/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8857etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP8857,"Spring Scale, Pull Type, 20 N x 0.5 N, 2000 g x 50 g",1,$24.50,https://www.flinnsci.com/spring-scale-pull-type-20-n-x-0.5-n-2000-g-x-50-g/ap8857/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8857etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP7340,"Push/Pull Spring Scale, 2 kg",1,$19.00,https://www.flinnsci.com/pushpull-spring-scale-2-kg/ap7340/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7337etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP7339,"Push/Pull Spring Scale, 1 kg",1,$19.00,https://www.flinnsci.com/pushpull-spring-scale-1-kg/ap7339/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7337etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP7338,"Push/Pull Spring Scale, 500 g",1,$19.00,https://www.flinnsci.com/pushpull-spring-scale-500-g/ap7338/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7337etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP7337,"Push/Pull Spring Scale, 250 g",1,$19.00,https://www.flinnsci.com/pushpull-spring-scale-250-g/ap7337/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap7337etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP4845,"Spring Scale, Pull Type, 2000 g/20 N",1,$10.15,https://www.flinnsci.com/spring-scale-pull-type-2-kg20-n/ap4845/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4845.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP4843,"Spring Scale, Pull Type, 5000 g/50 N",1,$10.15,https://www.flinnsci.com/spring-scale-pull-type-5-kg50-n/ap4843/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4843.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP4837,"Spring Scale, Pull Type, 500 g/5 N",1,$10.15,https://www.flinnsci.com/spring-scale-pull-type-500-g5-n/ap4837/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4837.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP4836,"Spring Scale, Pull Type, 250 g/2.5 N",1,$10.15,https://www.flinnsci.com/spring-scale-pull-type-250-g2.5-n/ap4836/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4836.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP4666,"Spring Scale, Pull Type, 3000 g/30 N",1,$10.34,https://www.flinnsci.com/spring-scale-pull-type-3-kg30-n/ap4666/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4666.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP4665,"Spring Scale, Pull Type, 1000 g/10 N",1,$10.00,https://www.flinnsci.com/spring-scale-pull-type-1-kg10-n/ap4665/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4665.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP1203,"Aspirator, Water, Polypropylene",1,$21.63,https://www.flinnsci.com/aspirator-water-polypropylene/ap1203/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1203.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Equipment,AP1136,"Aspirator, Water, Metal (Chapman Type)",1,$26.00,https://www.flinnsci.com/aspirator-water-metal-chapman-type/ap1136/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1136.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,DE9138,"Metal Cooking Pot, 8 Qt",1,$25.00,https://www.flinnsci.com/metal-cooking-pot-8-qt/de9138/,
Apparatus,Laboratory Supplies,DE9137,"Light Bulb, Led, 75 W",1,$15.99,https://www.flinnsci.com/light-bulb-led-75-w/de9137/,
Apparatus,Laboratory Supplies,DE9136,"Light Bulb, Led, 40 W",1,$15.99,https://www.flinnsci.com/light-bulb-led-40-w/de9136/,
Apparatus,Laboratory Supplies,DE9135,"Light Bulb, Frosted, Led, A19",1,$15.99,https://www.flinnsci.com/light-bulb-frosted-led-a19/de9135/,
Apparatus,Laboratory Supplies,DE9134,Light Bulb Socket With Cord,1,$15.00,https://www.flinnsci.com/light-bulb-socket-with-cord/de9134/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/de9134_1.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP11602,Plastic-Backed Thermometer,1,$1.50,https://www.flinnsci.com/plastic-backed-thermometer/ap11602/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap11602.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,SE1036,"Gas Jet Safety Caps, Chicago Faucets, Package of 25",1,$291.38,https://www.flinnsci.com/gas-jet-safety-caps-delta-faucets-package-of-25/se1036/,
Apparatus,Laboratory Supplies,SE1037,"Gas Jet Safety Caps, Delta Faucets, Package of 25",1,$291.38,https://www.flinnsci.com/gas-jet-safety-caps-chicago-faucets-package-of-25/se1037/,
Apparatus,Laboratory Supplies,AP10227,Filter Support Collars,1,$11.99,https://www.flinnsci.com/filter-support-collars2/ap10227/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap10227.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP10220,Microcentrifuge Storage Box,1,$44.00,https://www.flinnsci.com/microcentrifuge-storage-box/ap10220/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap10220.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP10034,Levo ME Pipet Filler,1,$124.68,https://www.flinnsci.com/levo-me-pipet-filler/ap10034/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap10034.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP10033,"Bel-Art Disposable Paper Sampling Spoon, 10 mL, Pkg. of 416",1,$28.46,https://www.flinnsci.com/bel-art-disposable-paper-sampling-spoon-10-ml-pkg.-of-416/ap10033/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap10033_a2.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP9913,"Bucket, 1-Gallon",1,$6.17,https://www.flinnsci.com/bucket-1-gallon/ap9913/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9913.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP9843,Levo Plus Pipet Filler,1,$168.05,https://www.flinnsci.com/levo-plus-pipet-filler/ap9843/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9843.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP9787,"Replacement Flints for Lighters Purchased 2017 or Later, Pkg. of 5",1,$3.15,https://www.flinnsci.com/replacement-flints-for-lighters-purchased-2017-or-later-pkg.-of-5/ap9787/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9787.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP4602,Metal Electrode Set,1,$11.47,https://www.flinnsci.com/metal-electrode-set3/ap4602/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap4602.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP9453,Apiezon H Grease,1,$244.31,https://www.flinnsci.com/apiezon-h-grease/ap9453/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9453.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP9399,Kemtech Diamond Cutter,1,$45.61,https://www.flinnsci.com/kemtech-diamond-cutter/ap9399/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9399.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP9398,Sigma-Aldrich TLC Developing Tank,1,$175.00,https://www.flinnsci.com/thin-layer-chromatography-developing-tank/ap9398/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9398.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP9387,EMD Millipore® TLC Chromatography Plates,1,$270.00,https://www.flinnsci.com/emd-millipore-tlc-chromatography-plates/ap9387/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9387.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP9030,"Ultraviolet Lamp, 18""",1,$52.78,https://www.flinnsci.com/ultraviolet-lamp-18/ap9030/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9030etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP6658,"Ultraviolet Lamp, Short Wave",1,$143.66,https://www.flinnsci.com/ultraviolet-lamp-short-wave/ap6658/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6658.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP6485,Ultraviolet Pen Light,1,$24.94,https://www.flinnsci.com/ultraviolet-pen-light/ap6485/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap6485.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP6076,Replacement Ultraviolet Lamp for AP9030,1,$21.31,https://www.flinnsci.com/replacement-ultraviolet-lamp-for-ap9030/ap6076/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap9030etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP2075,Black Light Replacement Tube,1,$22.30,https://www.flinnsci.com/black-light-replacement-tube/ap2075/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1901etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP1901,"Ultraviolet Lamp, Handheld",1,$44.81,https://www.flinnsci.com/ultraviolet-lamp-hand-held/ap1901/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1901.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP5426,Plastic Tubing Assortment,1,$29.64,https://www.flinnsci.com/plastic-tubing-assortment/ap5426/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap1161etc.jpg?format=webp&height=880&upscale=false
Apparatus,Laboratory Supplies,AP8334,Pneumatic Trough,1,$83.35,https://www.flinnsci.com/pneumatic-trough/ap8334/,https://www.flinnsci.com/globalassets/flinn-scientific/all-product-images-rgb-jpegs/ap8334.jpg?format=webp&height=880&upscale=false
